Time;Command;Communication;Healthcare;Accommodation;Dining;Recreation;Periphery;Maintenance;Waste;Command;Communication;Healthcare;Accommodation;Dining;Recreation;Periphery;Maintenance;Waste;ElecLoadVehicles;H2LoadVehicles;DieselLoadVehicles;CH4LoadVehicles;PV;Wind;Heating_Central;Cooling_Central
295200;0.38303626727750484;0.20803662366645223;0.501023059909748;0.09922205721680503;0.486766711344273;0.01966887103462812;0.13097872644504419;0.16270928926855613;0.17214168887313497;0.35;0.22;0.5;0.096;0.48;0.02;0.132;0.15;0.17600000000000002;0.0285;2.357865837;7.852;12.149;2.1081e-05;0.035137999999999996;0.889119;0.0
298800;0.35680548235905496;0.21853479403292816;0.513147636067081;0.13486850115107962;0.6000288885525349;0.02137862688530751;0.11954901318252747;0.12904703067430046;0.19975764484318348;0.3325;0.2075;0.475;0.132;0.57;0.02;0.1245;0.1425;0.19400000000000003;0.0285;2.357865837;7.852;12.149;2.4794e-05;0.038259;0.8545410000000001;0.0
302400;0.3257597527259267;0.24755505446809092;0.4851268999285177;0.15879998199132386;0.5712349340058376;0.02440871899675958;0.1487403934848887;0.140747282983852;0.18485195250376132;0.31499999999999995;0.23;0.45;0.15;0.6;0.023000000000000003;0.13799999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;2.5907e-05;0.041634;0.820774;0.0
306000;0.3406232221237602;0.22725951907032424;0.46661970534343583;0.16635228886889425;0.4493143206710334;0.021481042341481932;0.14894354488969774;0.14525483288842944;0.170728072807836;0.32549999999999996;0.25;0.465;0.162;0.48;0.02;0.15;0.13949999999999999;0.17800000000000002;0.0285;2.357865837;7.852;12.149;1.9913e-05;0.043548;0.786908;0.0
309600;0.3122434079293855;0.241315178637605;0.43258109200682454;0.13434566996035882;0.43639208026079807;0.023198080859108915;0.14543984039879704;0.15456730489450668;0.19144925086095665;0.3325;0.2375;0.475;0.126;0.42;0.025;0.1425;0.1425;0.18400000000000002;0.0285;2.357865837;7.852;12.149;1.0054e-05;0.042154000000000004;0.751014;0.0
313200;0.36069883264821606;0.22489870646284452;0.46886311240231826;0.14707493747378317;0.46012675155770155;0.04369909640661507;0.1471940771935543;0.14069477182712078;0.1786536048325439;0.35;0.225;0.5;0.13799999999999998;0.42;0.04;0.135;0.15;0.196;0.0285;2.357865837;7.852;12.149;2.514e-06;0.040629;0.724367;0.0
316800;0.2993632941800532;0.1917185059834724;0.42506447828610666;0.1318044582629637;0.4506512955486182;0.0498395601281892;0.13555532684144592;0.1285296742387943;0.16865351205638876;0.28;0.2125;0.4;0.132;0.48;0.05;0.1275;0.12;0.18;0.0285;2.357865837;7.852;12.149;0.0;0.037935;0.718895;0.0
320400;0.2684311342319788;0.20942519336440735;0.39204034847034314;0.17153465340629828;0.49298431486928257;0.05791182023374631;0.13265528950936462;0.11861538330249032;0.17746073041949423;0.28;0.2075;0.4;0.168;0.54;0.06;0.1245;0.12;0.19;0.0285;2.357865837;7.852;12.149;0.0;0.036929000000000003;0.749768;0.0
324000;0.2399453591224388;0.20226739108983;0.33626494817879354;0.2541919997408481;0.5200053227855477;0.09422600202592937;0.13328347301164442;0.11444732579713995;0.2003772350050658;0.245;0.2225;0.35;0.24;0.57;0.09;0.1335;0.105;0.19400000000000003;0.0285;2.357865837;7.852;12.149;0.0;0.036215000000000004;0.808964;0.0
327600;0.22463645399020557;0.21996373290493232;0.28179899570012945;0.4736180436504849;0.6346805248825871;0.09373079221872054;0.14784568298829887;0.08180206040715245;0.1770375660368259;0.21;0.225;0.3;0.48;0.6;0.1;0.135;0.09;0.188;0.0285;2.357865837;7.852;12.149;0.0;0.03276;0.8161470000000001;0.0
331200;0.12835156674497283;0.23545456937857387;0.19980326210157964;0.4987083056547041;0.5063238910942749;0.09165530540978865;0.13721244192407675;0.05992768220510269;0.1768273180621512;0.14;0.2275;0.2;0.54;0.48;0.095;0.1365;0.06;0.182;0.0285;2.357865837;7.852;12.149;0.0;0.031872;0.769558;0.0
334800;0.11335757116161395;0.24824496987790287;0.16447912583952115;0.5678936687369983;0.24902617986001677;0.08830477234319471;0.1284471764616595;0.045047051948637416;0.161734968774136;0.105;0.2325;0.15;0.54;0.24;0.085;0.13949999999999999;0.045;0.17;0.0285;2.357865837;7.852;12.149;0.0;0.034656;0.735915;0.0
338400;0.06588665504430667;0.24231910502485499;0.10003739308586311;0.31469916000695264;0.061998486200668765;0.040101137167508724;0.12675177098621648;0.029074420948601163;0.1612841214592089;0.07;0.225;0.1;0.3;0.06;0.04;0.135;0.03;0.15;0.0285;2.357865837;7.852;12.149;0.0;0.03517;0.742515;0.0
342000;0.06742545291981596;0.1949124430437497;0.09495666635106931;0.12674434055487835;0.05460025437365709;0.02079165158869738;0.12110556639800008;0.032831431909481595;0.07837257683008975;0.07;0.2125;0.1;0.12;0.06;0.02;0.1275;0.03;0.08;0.0285;2.357865837;7.852;12.149;0.0;0.037551;0.751057;0.0
345600;0.06949742663675355;0.20665203973266408;0.10206262076494568;0.061155714927642185;0.06303961916710521;0.010864762875411776;0.1222041365605523;0.0327766720406052;0.04224147099484334;0.07;0.2;0.1;0.06;0.06;0.01;0.12;0.03;0.04;0.0285;2.357865837;7.852;12.149;0.0;0.041299;0.744282;0.0
349200;0.07623049594046502;0.19089114962654988;0.09366755236916083;0.05138514702455804;0.06575299017951709;0.004632164988279152;0.12743820274191292;0.0314579897749838;0.018874525514402708;0.07;0.2;0.1;0.048;0.06;0.005;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.046095;0.75817;0.0
352800;0.06752070226897561;0.19646993221601552;0.10821785650067176;0.02722096497470471;0.06474946605871926;0.008778937532768918;0.11221238346000123;0.032785881392294845;0.019015960459571636;0.07;0.2;0.1;0.03;0.06;0.008;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.050473;0.76486;0.0
356400;0.06532738872003914;0.21574442962583582;0.09738609273960529;0.02514165475052815;0.06510229059401813;0.007087215189600094;0.12476345994989348;0.030489244498650484;0.02179832264285426;0.07;0.2;0.1;0.024;0.06;0.007000000000000001;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.055128;0.762285;0.0
360000;0.06585862897511048;0.1857934097848686;0.0988951972754583;0.120939306126154;0.2191613616366263;0.02096306201275425;0.1117075516731342;0.03054692075729247;0.06305468220242537;0.07;0.2;0.1;0.12;0.24;0.022000000000000002;0.12;0.03;0.06;0.0285;2.357865837;7.852;12.149;0.0;0.06264800000000001;0.753576;0.0
363600;0.13384368366134058;0.22942314614547524;0.2117497608253199;0.33553420700802733;0.5885825907916346;0.025211007262696174;0.12169703659312579;0.06279142155573558;0.15707158569522575;0.14;0.225;0.2;0.36;0.57;0.028000000000000004;0.135;0.06;0.16;0.0285;2.357865837;7.852;12.149;0.0;0.069673;0.749146;0.0
367200;0.20149857238961214;0.25656084274058305;0.2967122489058419;0.5896645724863312;0.6183248191446417;0.053098978154816186;0.15542977710656602;0.08479658087452072;0.19356238287404393;0.21;0.25;0.3;0.54;0.6;0.05;0.15;0.09;0.19;0.0285;2.357865837;7.852;12.149;0.0;0.071203;0.759731;0.0
370800;0.2834077014156067;0.24485577327827762;0.3876926271513505;0.25373532861916054;0.45360949896684494;0.026994663795234745;0.1335359827371424;0.12520779407223975;0.1843672651882108;0.28;0.2375;0.4;0.24;0.48;0.025;0.1425;0.12;0.196;0.0285;2.357865837;7.852;12.149;0.0;0.069667;0.78669;0.0
374400;0.3163256746473692;0.2066110040728911;0.39582321935505105;0.1304240175664561;0.4753900023042306;0.021150092963435743;0.13516542912829446;0.13522865016236593;0.184671730848962;0.2975;0.225;0.425;0.12;0.48;0.02;0.135;0.1275;0.188;0.0285;2.357865837;7.852;12.149;0.0;0.0731;0.8018289999999999;0.0
378000;0.33856604768767445;0.20099722757523156;0.46466650944882;0.08890739328627432;0.4087222008126398;0.014401752011629378;0.1223908613710813;0.12463772812443998;0.179134367776559;0.31499999999999995;0.2175;0.45;0.09;0.42;0.015;0.13049999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;4.525000000000001e-06;0.081541;0.8002849999999999;0.0
381600;0.3579511967340263;0.20302289553502945;0.4631623094952754;0.09355792232362266;0.4481621128802859;0.01927461511225352;0.12060552938960763;0.15547115701295813;0.1868377068634876;0.35;0.22;0.5;0.096;0.48;0.02;0.132;0.15;0.17600000000000002;0.0285;2.357865837;7.852;12.149;1.4025e-05;0.08065800000000001;0.780347;0.0
385200;0.3418210904890486;0.2207055589406271;0.49004381389612406;0.12949728329820967;0.5616633633191599;0.018320439380478892;0.11556799065543849;0.1458040769171726;0.1752693534772088;0.3325;0.2075;0.475;0.132;0.57;0.02;0.1245;0.1425;0.19400000000000003;0.0285;2.357865837;7.852;12.149;1.7244e-05;0.079459;0.74862;0.0
388800;0.2860827444436776;0.2338138104193516;0.4271185238508582;0.13983403675541786;0.6128168575419661;0.024671761645816657;0.12712026346035327;0.12847967446462516;0.1871792471595781;0.31499999999999995;0.23;0.45;0.15;0.6;0.023000000000000003;0.13799999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;1.6516e-05;0.075735;0.718357;0.0
392400;0.3163709068413711;0.24614821499094358;0.47311126040317325;0.1711873200266224;0.4402263487020816;0.01800478603404782;0.1501305158348678;0.1291668069417148;0.1632110033418905;0.32549999999999996;0.25;0.465;0.162;0.48;0.02;0.15;0.13949999999999999;0.17800000000000002;0.0285;2.357865837;7.852;12.149;1.3514e-05;0.07176;0.688723;0.0
396000;0.30780743521197185;0.22882103795678738;0.5129679711066994;0.11854825635939256;0.4223367540984435;0.024870534780329724;0.12956453454366706;0.135716682787448;0.19348340737405834;0.3325;0.2375;0.475;0.126;0.42;0.025;0.1425;0.1425;0.18400000000000002;0.0285;2.357865837;7.852;12.149;7.772e-06;0.072157;0.657975;0.0
399600;0.34741671324070744;0.21564645296908716;0.49135458820703987;0.1264899226751589;0.38800119055507076;0.04119153804645419;0.13122481137381384;0.13526411443945002;0.19331839110013951;0.35;0.225;0.5;0.13799999999999998;0.42;0.04;0.135;0.15;0.196;0.0285;2.357865837;7.852;12.149;2.4769999999999997e-06;0.07014;0.635882;0.0
403200;0.2576699052915433;0.2016403145080157;0.43382409580550474;0.13986746727603835;0.4333532214906243;0.050311628070520004;0.13918946703660612;0.11624024219740316;0.167391930811851;0.28;0.2125;0.4;0.132;0.48;0.05;0.1275;0.12;0.18;0.0285;2.357865837;7.852;12.149;0.0;0.067001;0.632888;0.0
406800;0.25578824333848316;0.18814222557582994;0.4259705476006674;0.15196397927840513;0.5477039282333811;0.06263152169417507;0.11804560782232054;0.12883456908644905;0.1878997852883379;0.28;0.2075;0.4;0.168;0.54;0.06;0.1245;0.12;0.19;0.0285;2.357865837;7.852;12.149;0.0;0.06610200000000001;0.662505;0.0
410400;0.22747884441782046;0.239121363928191;0.3513859766440548;0.2537247378703733;0.5258746694795384;0.08850318859801815;0.14454670285089022;0.10967691724476705;0.19681308148403814;0.245;0.2225;0.35;0.24;0.57;0.09;0.1335;0.105;0.19400000000000003;0.0285;2.357865837;7.852;12.149;0.0;0.060056;0.717989;0.0
414000;0.2005549533162446;0.2332337425171434;0.31604934782168526;0.4363149721883465;0.5825439972217334;0.09279958314415007;0.12788174694865131;0.09235282338049004;0.19683960307594717;0.21;0.225;0.3;0.48;0.6;0.1;0.135;0.09;0.188;0.0285;2.357865837;7.852;12.149;0.0;0.06272;0.7280800000000001;0.0
417600;0.13139301180910345;0.2224848021732841;0.20370789940025297;0.5706431953759619;0.5073642797852956;0.08585512430260059;0.1449825143579067;0.06295409117748696;0.18078121192847021;0.14;0.2275;0.2;0.54;0.48;0.095;0.1365;0.06;0.182;0.0285;2.357865837;7.852;12.149;0.0;0.061265;0.690457;0.0
421200;0.09913939390686244;0.23543755123740348;0.14175332784896036;0.5428781653583143;0.21791104342664383;0.09334283660110022;0.12907648052492304;0.042288793025490524;0.1667743682610771;0.105;0.2325;0.15;0.54;0.24;0.085;0.13949999999999999;0.045;0.17;0.0285;2.357865837;7.852;12.149;0.0;0.057832;0.664414;0.0
424800;0.06396312763541954;0.20285344881338435;0.10593229601520891;0.29473992335461213;0.06527995539834851;0.04118910839943183;0.12261510304000586;0.028692644487706757;0.15550316756175575;0.07;0.225;0.1;0.3;0.06;0.04;0.135;0.03;0.15;0.0285;2.357865837;7.852;12.149;0.0;0.06321500000000001;0.674885;0.0
428400;0.0644025201598488;0.22494460507904976;0.10496620538437113;0.12403634795960022;0.06191617021099094;0.020989539988777353;0.12614061811244462;0.027360185069683143;0.08438314202310543;0.07;0.2125;0.1;0.12;0.06;0.02;0.1275;0.03;0.08;0.0285;2.357865837;7.852;12.149;0.0;0.053873;0.687505;0.0
432000;0.07156159447663928;0.20360364412703383;0.1071912837341538;0.055898595878350006;0.06394855864839155;0.010934336083871376;0.10932898302535017;0.029156050828106118;0.03955484470299091;0.07;0.2;0.1;0.06;0.06;0.01;0.12;0.03;0.04;0.0285;2.357865837;7.852;12.149;0.0;0.052433;0.686356;0.0
435600;0.07017042041156034;0.21730217859062498;0.10542679238665231;0.047860910798782276;0.058076081682923913;0.0046681622261215295;0.12238203772169126;0.031930318640998906;0.018824491023870463;0.07;0.2;0.1;0.048;0.06;0.005;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.046189999999999995;0.704505;0.0
439200;0.07512203625736952;0.1858173668365236;0.10794280722358307;0.02966333816521311;0.06372178729066284;0.0085593211732355;0.13162971631451767;0.02924251328778498;0.01830869585390104;0.07;0.2;0.1;0.03;0.06;0.008;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.042752000000000005;0.7162540000000001;0.0
442800;0.06519656071744406;0.189254054717248;0.10569762692004328;0.023823833103268636;0.06013845348842193;0.006583957299762419;0.10978008639056322;0.031592426115229125;0.021859975755251528;0.07;0.2;0.1;0.024;0.06;0.007000000000000001;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.03976;0.719444;0.0
446400;0.07506197250349904;0.21823217547866144;0.10343497993987193;0.11154181606632955;0.23256236419821558;0.02232526334016281;0.13173068092671028;0.02914702883745489;0.05688655659833795;0.07;0.2;0.1;0.12;0.24;0.022000000000000002;0.12;0.03;0.06;0.0285;2.357865837;7.852;12.149;0.0;0.038266;0.7167899999999999;0.0
450000;0.1378165221646555;0.23083991099146345;0.20441087662090937;0.3937537493444234;0.5516448117018161;0.030735425600594564;0.14369236943114128;0.06266526314479269;0.16020386642908999;0.14;0.225;0.2;0.36;0.57;0.028000000000000004;0.135;0.06;0.16;0.0285;2.357865837;7.852;12.149;0.0;0.036778;0.718078;0.0
453600;0.20557267778535976;0.24975442710665946;0.2957169240442327;0.5329203722254838;0.6546947729544708;0.0494069319195835;0.1394872153379624;0.08320303455100402;0.1888501153697602;0.21;0.25;0.3;0.54;0.6;0.05;0.15;0.09;0.19;0.0285;2.357865837;7.852;12.149;0.0;0.037234;0.7337100000000001;0.0
457200;0.3016885926154287;0.22191130102079973;0.37446962774807346;0.2456811351814989;0.5186019044387988;0.024848610842561694;0.15466324849017238;0.1271624397003412;0.20723808057550458;0.28;0.2375;0.4;0.24;0.48;0.025;0.1425;0.12;0.196;0.0285;2.357865837;7.852;12.149;0.0;0.033331000000000006;0.765261;0.0
460800;0.3022814670418346;0.2145728274030485;0.45176950523391407;0.13196506497850927;0.4670370184104401;0.018327272121953782;0.1261971393639723;0.1298757748485292;0.19942667251661533;0.2975;0.225;0.425;0.12;0.48;0.02;0.135;0.1275;0.188;0.0285;2.357865837;7.852;12.149;0.0;0.032388;0.785369;0.0
464400;0.2995583979274025;0.20436776827666836;0.4451670315566003;0.08112224983300992;0.3887166860677831;0.014643202929770689;0.1308651109895527;0.1439532920901288;0.1925810290839026;0.31499999999999995;0.2175;0.45;0.09;0.42;0.015;0.13049999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;5.711e-06;0.030721000000000002;0.7889160000000001;0.0
468000;0.3713499339486963;0.2194321566016087;0.5198720471894344;0.0982055471671211;0.45682453545226115;0.020821905696536223;0.13353429043055934;0.1534500474443677;0.17213865661621994;0.35;0.22;0.5;0.096;0.48;0.02;0.132;0.15;0.17600000000000002;0.0285;2.357865837;7.852;12.149;1.7922999999999998e-05;0.026245;0.773817;0.0
471600;0.31994443172072484;0.19821403938364884;0.4784211162952243;0.12025518636250908;0.5972358158655625;0.021547125807413945;0.1311564494742818;0.1431629423476791;0.21090972821190795;0.3325;0.2075;0.475;0.132;0.57;0.02;0.1245;0.1425;0.19400000000000003;0.0285;2.357865837;7.852;12.149;3.2277e-05;0.020162;0.7462920000000001;0.0
475200;0.3129101885142907;0.2215742025709919;0.4431206996498592;0.16312210633265942;0.5772592749126969;0.024249905461634164;0.1323896364380357;0.12419541201863415;0.20359860200195878;0.31499999999999995;0.23;0.45;0.15;0.6;0.023000000000000003;0.13799999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;4.1769e-05;0.018732;0.719412;0.0
478800;0.3155507331528493;0.24607290461731768;0.43733453970281255;0.1629335476968532;0.5038902877186033;0.021770118477423956;0.16078038536605116;0.14339969967939187;0.17096468478155333;0.32549999999999996;0.25;0.465;0.162;0.48;0.02;0.15;0.13949999999999999;0.17800000000000002;0.0285;2.357865837;7.852;12.149;4.0813000000000004e-05;0.019341999999999998;0.692356;0.0
482400;0.3058106856362521;0.23304683663405135;0.4420614242102894;0.1271970023391654;0.38301672806026876;0.022877966993998994;0.15418185974608;0.15493597701868386;0.18793638014515615;0.3325;0.2375;0.475;0.126;0.42;0.025;0.1425;0.1425;0.18400000000000002;0.0285;2.357865837;7.852;12.149;3.1339e-05;0.016848;0.66339;0.0
486000;0.3589612965092011;0.20715067162112674;0.5443762209736066;0.1304750745972618;0.43966456749777405;0.043894714252382616;0.13935940137128372;0.16049620215670132;0.19782322120567258;0.35;0.225;0.5;0.13799999999999998;0.42;0.04;0.135;0.15;0.196;0.0285;2.357865837;7.852;12.149;1.1452999999999999e-05;0.016071000000000002;0.6424650000000001;0.0
489600;0.2989406183453506;0.22842822129916954;0.4321647801479746;0.12811994173486782;0.4600678116568559;0.05341231203213479;0.11905911638338741;0.11825170269279245;0.18395224167774174;0.28;0.2125;0.4;0.132;0.48;0.05;0.1275;0.12;0.18;0.0285;2.357865837;7.852;12.149;0.0;0.018212;0.640284;0.0
493200;0.25559525829894225;0.20801080383778467;0.37325333982388564;0.16214249800117403;0.5419307916156847;0.06006381777764415;0.1312067335498597;0.12346171008630522;0.19133820591678632;0.28;0.2075;0.4;0.168;0.54;0.06;0.1245;0.12;0.19;0.0285;2.357865837;7.852;12.149;0.0;0.01878;0.670639;0.0
496800;0.23116830332603566;0.23854879987316682;0.38453700488721654;0.2454113114968609;0.5808940496703054;0.09237857594933739;0.13878975643046407;0.10540157226534638;0.20317264421033523;0.245;0.2225;0.35;0.24;0.57;0.09;0.1335;0.105;0.19400000000000003;0.0285;2.357865837;7.852;12.149;0.0;0.018751;0.726731;0.0
500400;0.21435911936822877;0.21690429924726287;0.30871808454334426;0.5023304453695623;0.5460087883067655;0.10958911374179746;0.13696242203012107;0.09796389033986466;0.1713735747481078;0.21;0.225;0.3;0.48;0.6;0.1;0.135;0.09;0.188;0.0285;2.357865837;7.852;12.149;0.0;0.018991;0.736402;0.0
504000;0.13870000529541968;0.21456202353793563;0.19177607864059307;0.587533554402909;0.515340184616944;0.08603642601491483;0.1472572645339531;0.05545495134938773;0.1945008331896807;0.14;0.2275;0.2;0.54;0.48;0.095;0.1365;0.06;0.182;0.0285;2.357865837;7.852;12.149;0.0;0.017769;0.697428;0.0
507600;0.09760272804278156;0.21304324568883318;0.1412310421830622;0.5167579575002608;0.23064207135009096;0.08589176000918412;0.138036303112325;0.047374990216180475;0.17435101698989589;0.105;0.2325;0.15;0.54;0.24;0.085;0.13949999999999999;0.045;0.17;0.0285;2.357865837;7.852;12.149;0.0;0.016255;0.669879;0.0
511200;0.06407457209656461;0.23331633112347178;0.09010481335953326;0.302483557636447;0.055956314727333104;0.03974681955719629;0.140813676883855;0.03215042437133652;0.15053152878534476;0.07;0.225;0.1;0.3;0.06;0.04;0.135;0.03;0.15;0.0285;2.357865837;7.852;12.149;0.0;0.016242;0.678849;0.0
514800;0.07337662914742908;0.2301052649179823;0.09062653152859822;0.12413191591493147;0.06573709644707097;0.020014586259491134;0.1377390673019293;0.03001012573395307;0.08783975917107012;0.07;0.2125;0.1;0.12;0.06;0.02;0.1275;0.03;0.08;0.0285;2.357865837;7.852;12.149;0.0;0.01417;0.689634;0.0
